,-30,-20,-10,-3,-1,0,1,3,10,20,30
-243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
-223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
-210,0.0,0.0,-0.35,-0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-203,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-184,0.0,0.0,0.0,-0.315,0.0,0.0,0.0,0.0,0.0,-0.6,0.0
-180,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0
-173,0.0,0.0,0.0,0.0,-0.305,0.0,0.0,0.0,0.0,0.0,0.0
-168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
-167,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0
-163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
-158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.315,0.0,0.0,0.0
-156,0.0,-0.2,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0
-154,0.0,0.0,0.0,0.0,-0.305,0.0,0.0,0.0,0.0,0.0,0.0
-152,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-151,0.0,0.0,0.0,-0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-146,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0
-145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0
-142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.315,0.0,0.0,0.0
-141,0.0,0.0,0.0,-0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-135,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.315,0.0,-0.4,0.0
-133,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0
-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45
-127,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,-0.175,0.0,0.0
-125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1575,0.0,0.0,0.0
-124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-123,0.0,0.0,-0.55,-0.315,0.0,0.0,-0.305,0.0,0.0,-0.4,0.0
-122,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
-121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,-0.65
-117,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
-116,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-0.515,0.0,0.0,0.0
-115,0.0,0.0,0.0,-0.315,0.0,0.0,0.0,0.0,0.0,-0.4,-0.45
-113,0.0,0.0,0.0,-0.315,0.0,0.0,0.0,-0.515,0.0,0.0,0.0
-112,0.0,0.0,0.0,0.0,-0.305,0.0,0.0,0.0,0.0,0.0,0.0
-111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0
-108,0.0,0.0,-0.175,-0.2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
-106,-0.325,0.0,-0.175,0.0,-0.1525,0.0,0.0,0.0,0.0,0.0,0.0
-104,0.0,0.0,0.0,0.0,0.0,-0.3,-0.505,0.0,0.0,0.0,0.0
-103,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0
-102,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,0.0,0.0
-101,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-100,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-99,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-98,0.0,0.0,0.0,0.0,-0.305,0.0,0.0,0.0,0.0,0.0,0.0
-97,0.0,0.0,0.0,0.0,0.0,0.0,-0.1525,0.0,-0.175,0.0,-0.225
-96,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-95,0.0,0.0,0.0,0.0,0.0,-0.5,-0.305,0.0,0.0,0.0,-0.45
-94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0
-91,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-89,-0.225,0.0,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-88,0.0,0.0,-0.116666666667,0.0,-0.203333333333,0.0,0.0,0.0,0.0,-0.133333333333,0.0
-87,0.0,0.0,-0.175,0.0,0.0,0.0,0.0,-0.1575,0.0,-0.2,-0.225
-86,-0.225,0.0,0.0,0.0,0.0,0.0,-0.1525,-0.315,0.0,0.0,0.0
-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45
-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1575,-0.175,0.0,0.0
-83,0.0,-0.2,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-82,-0.225,0.0,0.0,-0.1575,0.0,0.0,0.0,0.0,-0.175,0.0,0.0
-81,-0.225,-0.2,0.0,-0.315,-0.2525,-0.15,0.0,0.0,0.0,0.0,-0.225
-80,0.0,0.0,0.0,0.0,-0.1525,0.0,0.0,-0.1575,0.0,0.0,0.0
-79,0.0,-0.4,-0.35,0.0,0.0,0.0,-0.505,0.0,0.0,-0.4,0.0
-78,-0.3,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,-0.133333333333,0.0
-77,-0.216666666667,-0.133333333333,0.0,0.0,-0.101666666667,-0.1,-0.101666666667,-0.276666666667,0.0,0.0,0.0
-76,0.0,0.0,-0.175,0.0,-0.1525,-0.15,0.0,0.0,0.0,0.0,0.0
-75,0.0,0.0,0.0,0.0,-0.1525,-0.15,-0.403475,0.0,-0.175,0.0,0.0
-74,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.315,0.0,-0.4,0.0
-73,0.0,-0.133333333333,-0.116666666667,-0.21,-0.203333333333,-0.1,0.0,-0.105,0.0,0.0,0.0
-72,0.0,0.0,-0.35,0.0,-0.305,0.0,0.0,-0.515,0.0,0.0,0.0
-71,-0.225,-0.3,-0.175,-0.1575,0.0,0.0,0.0,0.0,-0.275,0.0,0.0
-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.225
-68,0.0,0.0,-0.35,0.0,0.0,0.0,-0.305,0.0,0.0,-0.4,0.0
-67,-0.225,-0.3,0.0,0.0,0.0,0.0,-0.1525,0.0,0.0,-0.2,0.0
-66,-0.45,0.0,0.0,0.0,0.0,0.0,-0.505,0.0,-0.35,0.0,0.0
-65,0.0,-0.4,0.0,-0.315,0.0,0.0,0.0,0.0,0.0,0.0,-0.45
